pixel_id,latitude,longitude,classe_pixel,classe_pixel_significado,categoria_agua,qualidade_pixel,distancia_min_exutorio_m,janela_2km,janela_5km,janela_10km
87062,-15.499969357329018,-47.9278226875802,1,land,terra,3,6301.319304200615,False,False,True
87063,-15.49999333004959,-47.92766625150824,1,land,terra,0,6309.868552325041,False,False,True
87064,-15.499939381396269,-47.928018351491744,1,land,terra,0,6290.673895079043,False,False,True
87065,-15.499065822413439,-47.93372001187282,1,land,terra,0,6005.315720195388,False,False,True
87066,-15.49900868695195,-47.93409281008826,1,land,terra,0,5988.420372792159,False,False,True
87067,-15.49900368331054,-47.934125462581505,1,land,terra,0,5986.951278170837,False,False,True
87068,-15.499026075271344,-47.93397936753024,1,land,terra,1,5993.537484114059,False,False,True
87069,-15.499012166628063,-47.93407012247576,1,land,terra,3,5989.441874473403,False,False,True
87070,-15.498964577338338,-47.934380631104034,1,land,terra,3,5975.53134745449,False,False,True
87071,-15.498865694206852,-47.93502580355977,1,land,terra,3,5947.136927790268,False,False,True
87072,-15.499596061563842,-47.93026017339366,1,land,terra,3,6172.613675393573,False,False,True
87073,-15.498669925118637,-47.93630307718962,1,land,terra,2049,5892.982653487129,False,False,True
87074,-15.493669761793297,-47.968918750086914,1,land,terra,1,4768.432070666222,False,True,True
87075,-15.493631953479714,-47.96916515744903,1,land,terra,1,4767.895774033067,False,True,True
87076,-15.493589581746173,-47.96944130322851,1,land,terra,1,4767.473600974581,False,True,True
87077,-15.49399671424005,-47.96678785625835,1,land,terra,1,4779.336162225556,False,True,True
87078,-15.493994402994641,-47.966802922789554,1,land,terra,1,4779.219682493614,False,True,True
87079,-15.493942055638202,-47.96714410727361,1,land,terra,1,4776.732537248591,False,True,True
87080,-15.493972255077827,-47.966947280798024,1,land,terra,1,4778.132292840085,False,True,True
87081,-15.49328384779006,-47.97143441124638,1,land,terra,1,4770.022494326951,False,True,True
87082,-15.493264507836829,-47.97156056397921,1,land,terra,1,4770.513734297881,False,True,True
87083,-15.493366364286045,-47.97089691585518,1,land,terra,1,4768.358350172277,False,True,True
87084,-15.491107399390172,-47.98562010371592,1,land,terra,2049,5063.523132963064,False,False,True
87085,-15.490245820684986,-47.99123165770272,1,land,terra,2049,5300.451672157964,False,False,True
87086,-15.490271532534782,-47.991064229451354,1,land,terra,2049,5292.517674822288,False,False,True
87087,-15.490315385752638,-47.990778652767354,1,land,terra,2049,5279.102529509493,False,False,True
87088,-15.490455498796313,-47.98986616112012,1,land,terra,2049,5237.242196223746,False,False,True
87089,-15.490417201079687,-47.990115604533685,1,land,terra,3,5248.531802986133,False,False,True
87090,-15.49044604742113,-47.989927763667424,1,land,terra,1,5240.018780085958,False,False,True
87091,-15.49042591188385,-47.9900589402439,1,land,terra,0,5245.955877367985,False,False,True
87092,-15.490485561433433,-47.98967050821068,1,land,terra,0,5228.465975204678,False,False,True
87093,-15.490223525929759,-47.991377217914476,2,land_near_water,terra_proxima_agua,0,5307.384268443299,False,False,True
87094,-15.490390563838062,-47.99028955547584,6,low_coh_water_near_land,agua,5,5256.465698223979,False,False,True
87095,-15.489430038720357,-47.996545992885046,2,land_near_water,terra_proxima_agua,1,5577.313963877165,False,False,True
87096,-15.489531094432593,-47.995887981564806,1,land,terra,3,5540.511057899092,False,False,True
87097,-15.489420000249085,-47.99661136741133,1,land,terra,2049,5581.00706294752,False,False,True
87098,-15.490288537111221,-47.990955511039544,1,land,terra,2051,5287.360207783686,False,False,True
87099,-15.490260569601846,-47.99113765541193,1,land,terra,2049,5295.957718500632,False,False,True
87100,-15.490309005043638,-47.99082222343651,1,land,terra,2049,5281.106769934678,False,False,True
87101,-15.489320906943554,-47.99725661307741,1,land,terra,2049,5617.81149993585,False,False,True
87102,-15.48939072898452,-47.996801990211964,1,land,terra,2049,5591.813322329317,False,False,True
87103,-15.490082846786972,-47.99229507793615,1,land,terra,2049,5351.980211195665,False,False,True
87104,-15.490040341424933,-47.99257188858678,1,land,terra,2049,5365.729377975705,False,False,True
87105,-15.487006782226608,-48.01232899174113,1,land,terra,2049,6632.306383346684,False,False,True
87106,-15.486039994942779,-48.018620213480744,1,land,terra,2049,7124.940591163761,False,False,True
87107,-15.486312677971242,-48.0168459743727,1,land,terra,1,6982.74090361335,False,False,True
87108,-15.484620262617003,-48.02786155178245,1,land,terra,1,7900.423694203739,False,False,True
87109,-15.482870236123814,-48.03924863736415,1,land,terra,2049,8919.203211578008,False,False,True
87110,-15.482888722905235,-48.03912845976123,1,land,terra,2049,8908.159632660832,False,False,True
87111,-15.482824379621892,-48.03954686328757,1,land,terra,1,8946.63049846357,False,False,True
87112,-15.482830330239462,-48.03950819572185,1,land,terra,1,8943.072065453991,False,False,True
87113,-15.482708259541067,-48.04030194134634,1,land,terra,3,9016.223269015823,False,False,True
87114,-15.482718877958149,-48.04023292414604,1,land,terra,1,9009.853125455675,False,False,True
87115,-15.482662193779694,-48.040601509213275,1,land,terra,2,9043.891253641805,False,False,True
87116,-15.48268759310191,-48.04043638391448,1,land,terra,2,9028.635756263184,False,False,True
87117,-15.482695201383756,-48.04038693249157,1,land,terra,1,9024.068875545358,False,False,True
87118,-15.48276685287797,-48.03992106601015,1,land,terra,3,8981.09149534454,False,False,True
87119,-15.48277326454744,-48.03987939405147,1,land,terra,1,8977.25087845047,False,False,True
87120,-15.482768971104965,-48.0399073282436,1,land,terra,1,8979.824979604486,False,False,True
87121,-15.482722067457853,-48.04021231830296,1,land,terra,1,9007.950190060048,False,False,True
87122,-15.481786703903207,-48.04629532346439,1,land,terra,1,9575.63697376863,False,False,True
87123,-15.481902821052124,-48.04554047313388,1,land,terra,1,9504.52937967269,False,False,True
87124,-15.481964245990488,-48.04514116836907,1,land,terra,0,9466.986291940146,False,False,True
87125,-15.481972798749675,-48.04508558461896,1,land,terra,0,9461.764069950408,False,False,True
87126,-15.481954805114205,-48.04520258028026,1,land,terra,0,9472.75661287089,False,False,True
87127,-15.481928770732234,-48.045371848322134,1,land,terra,0,9488.668253032147,False,False,True
87128,-15.481903560620488,-48.0455357568439,1,land,terra,0,9504.084673872816,False,False,True
87129,-15.481918913724124,-48.04543596542146,1,land,terra,0,9494.697464448122,False,False,True
87130,-15.481937168423634,-48.04531731408042,1,land,terra,0,9483.540204383156,False,False,True
87131,-15.481924610756076,-48.04539898126251,1,land,terra,0,9491.218734733196,False,False,True
87132,-15.481901613744542,-48.04554851200362,1,land,terra,0,9505.283669781476,False,False,True
87133,-15.481167888511614,-48.050319159694425,1,land,terra,2049,9957.525010773548,False,False,True
87134,-15.481138503935092,-48.05051017284097,1,land,terra,2049,9975.767717602785,False,False,True
87135,-15.481184737260808,-48.050209674930954,1,land,terra,2049,9947.072728477035,False,False,True
87136,-15.4811644211315,-48.050341743442914,1,land,terra,2049,9959.680895317111,False,False,True
87137,-15.48205579063717,-48.04454737312386,1,land,terra,3,9411.236345048816,False,False,True
87138,-15.481827157683252,-48.04603373058808,1,land,terra,1,9550.959886353885,False,False,True
87139,-15.482013673579498,-48.044821211200656,1,land,terra,1,9436.925298809863,False,False,True
87140,-15.481647158636259,-48.0472040072454,1,land,terra,1,9661.450417175754,False,False,True
87141,-15.481554069546021,-48.04780916856032,1,land,terra,1,9718.747723219412,False,False,True
87142,-15.481367941580684,-48.049019107905394,1,land,terra,0,9833.626086858949,False,False,True
87143,-15.481385066495093,-48.04890784726342,1,land,terra,1,9823.044253176311,False,False,True
87144,-15.499825956226642,-47.927461489046664,1,land,terra,2051,6338.134504732802,False,False,True
87145,-15.499556064914964,-47.929222781558394,1,land,terra,2051,6243.735852217638,False,False,True
87146,-15.49950397704441,-47.92956270115894,1,land,terra,2049,6226.030494770807,False,False,True
87147,-15.49994207498405,-47.9267037114119,1,land,terra,2051,6380.086544118017,False,False,True
87148,-15.500027019368327,-47.92614935449848,1,land,terra,3,6411.273521384731,False,False,True
87149,-15.500097552534227,-47.92568904508579,1,land,terra,3,6437.483442657324,False,False,True
87150,-15.499330555524262,-47.93069572599461,1,land,terra,3,6168.228669881357,False,False,True
87151,-15.499391010731856,-47.930301236655225,1,land,terra,3,6188.13026512474,False,False,True
87152,-15.499371254612507,-47.93043016170145,1,land,terra,3,6181.600311727936,False,False,True
87153,-15.498576798422185,-47.9356139167312,1,land,terra,1,5940.539906190046,False,False,True
87154,-15.499268818538185,-47.93109860898625,1,land,terra,2,6148.145438243726,False,False,True
87155,-15.498948848140026,-47.93318645088158,1,land,terra,2,6048.085123122569,False,False,True
87156,-15.498880799968726,-47.93363045885036,2,land_near_water,terra_proxima_agua,0,6027.693901294565,False,False,True
87157,-15.498833145537137,-47.933941397104945,1,land,terra,2,6013.603455587802,False,False,True
87158,-15.498843351175113,-47.933874813791704,1,land,terra,0,6016.60743868573,False,False,True
87159,-15.498859697823097,-47.93376816185156,1,land,terra,3,6021.434221601556,False,False,True
87160,-15.498874918769546,-47.933668854475286,1,land,terra,1,6025.945186408743,False,False,True
87161,-15.49883531194171,-47.93392728376688,1,land,terra,3,6014.239300570914,False,False,True
87162,-15.498800917233327,-47.934151703577136,1,land,terra,2051,6004.162049835142,False,False,True
87163,-15.498507133547063,-47.9360684874012,1,land,terra,2051,5921.490450051573,False,False,True
87164,-15.498510708788336,-47.93604516681319,1,land,terra,2051,5922.459072562019,False,False,True
87165,-15.498476787472192,-47.936266482451856,1,land,terra,2049,5913.303322433683,False,False,True
87166,-15.493435632687484,-47.969149389370614,1,land,terra,1,4789.6029670461985,False,True,True
87167,-15.493441409346948,-47.96911176740548,1,land,terra,1,4789.672879590464,False,True,True
87168,-15.493552088586231,-47.968390458689385,1,land,terra,1,4791.696344495956,False,True,True
87169,-15.493658261882342,-47.967698485324604,1,land,terra,1,4794.842696030612,False,True,True
87170,-15.493549019670587,-47.968410466054195,1,land,terra,1,4791.622809722709,False,True,True
87171,-15.49309593084276,-47.97136391337625,1,land,terra,1,4791.605310791227,False,True,True
87172,-15.492971740710187,-47.97217333556932,1,land,terra,1,4795.3572889653815,False,True,True
87173,-15.492995218611624,-47.972020465619046,1,land,terra,3,4794.522664078193,False,True,True
87174,-15.49083785649574,-47.98608131548167,1,land,terra,1,5102.239230035289,False,False,True
87175,-15.49101424668318,-47.98493238270845,1,land,terra,2051,5060.4874439856685,False,False,True
87176,-15.48998873683204,-47.99161166491331,1,land,terra,2049,5339.660810721715,False,False,True
87177,-15.4900164725343,-47.99143105701171,1,land,terra,2051,5331.002488066926,False,False,True
87178,-15.490426984719461,-47.98875752183477,1,land,terra,2051,5209.818344937318,False,False,True
87179,-15.490287105399373,-47.9896685639668,1,land,terra,2049,5249.619164413286,False,False,True
87180,-15.49028343639989,-47.98969248190417,1,land,terra,2049,5250.684825070191,False,False,True
87181,-15.490089960422644,-47.99095256873352,1,land,terra,1,5308.345941084892,False,False,True
87182,-15.490855548784134,-47.985966275664794,1,land,terra,1,5097.932896633605,False,False,True
87183,-15.489996631156687,-47.99156046024012,1,land,terra,3,5337.196884664647,False,False,True
87184,-15.489980868212399,-47.991663156611025,2,land_near_water,terra_proxima_agua,3,5342.135857169983,False,False,True
87185,-15.490004915998835,-47.99150682930594,1,land,terra,1,5334.619477860428,False,False,True
87186,-15.48933041893393,-47.99590059818104,1,land,terra,1,5561.673625579516,False,False,True
87187,-15.489247861216612,-47.996438172466355,1,land,terra,2049,5591.626504722737,False,False,True
87188,-15.489174741478852,-47.99691428408818,1,land,terra,2049,5618.529280412995,False,False,True
87189,-15.490141621283131,-47.990618021380214,1,land,terra,2049,5292.721408730054,False,False,True
87190,-15.49012148816049,-47.990749146907206,1,land,terra,2049,5298.808905154485,False,False,True
87191,-15.490168521144437,-47.99044284549257,1,land,terra,2049,5284.637603939338,False,False,True
87192,-15.489296393043627,-47.99612219204869,1,land,terra,2049,5573.965230198608,False,False,True
87193,-15.489593078118265,-47.99419028945124,1,land,terra,2051,5469.442143296343,False,False,True
87194,-15.48688476900168,-48.011829718497665,1,land,terra,1,6612.780062173569,False,False,True
87195,-15.486157197555098,-48.016564483246725,1,land,terra,1,6977.816957769298,False,False,True
